baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cell_state,tissue,contrast,contrast_label,dataset,is_sig
29.692791751928038,-5.927241395123542,1.4585136107641352,-4.063891726055391,4.826121976501875e-05,0.016189783030403596,PKIB,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
35.17767372970222,-8.32494799070762,2.0344125123849963,-4.092064878694665,4.2754898593782924e-05,0.015537842730623945,IL1RN,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
396.8650253297599,-7.615829937298607,1.8171055589706842,-4.191187407743479,2.774983208543539e-05,0.011345345411679725,TM4SF1,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
35.013366564526116,-7.658371783412648,1.8154224537107462,-4.218506699506134,2.459256652864065e-05,0.010378856383684054,ASB9,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
35.22828036045607,-7.452066455677836,1.8929168111420445,-3.9368166692871287,8.256963832201385e-05,0.025720442337307314,FBN2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
14.992997223333665,-6.394642962306609,1.642830212778533,-3.892455174348963,9.923483905887521e-05,0.02666550503403232,GNB1L,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
61.234588893270804,-3.949824206297595,0.8804524299961031,-4.486130166413508,7.2528441578940825e-06,0.004744448005886414,WIPF3,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
236.5665425307773,-3.5062342636927037,0.902273068293446,-3.8860012416466945,0.00010190898507235465,0.02666550503403232,LOC100506548,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
160.21504516218974,-4.5799370452518815,1.2022569303881236,-3.809449485787821,0.00013927655726027297,0.033130094520657294,HPGD,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
84.25886548354879,-4.5646438749674765,1.0494069015308194,-4.349736854511643,1.363009936472187e-05,0.007430107916194009,RSAD2,?,tumor,post.treatment_vs_treatment.naive,responder_vs_nonresponder,jerby_melanoma,True
