Gene_set,term,overlap,pval,adj_pval,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,genes,database
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X,USF2 ENCODE,4/965,0.0077429691863186,0.2761422003730309,0,0,6.090450652365325,29.60549820690565,DBP;TEF;NR1D2;NR1D1,ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X,BHLHE40 ENCODE,2/348,0.0345615931835809,0.2764927454686478,0,0,7.567244701348748,25.46387102076656,NR1D2;NR1D1,ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X
ChEA_2022,FOXA2 19822575 ChIP-Seq HepG2 Human,6/2553,0.0152044758846602,0.2825486961091434,0,0,3.734018631545134,15.6312197043028,TEF;NR1D2;NR1D1;TGFBI;PLTP;PGF,ChEA_2022
ChEA_2022,ESR1 22446102 ChIP-Seq UTERUS Mouse,4/1183,0.0155971679380843,0.2825486961091434,0,0,4.907418281464083,20.41812801672556,TEF;GPX3;IGFBP3;PGF,ChEA_2022
ChEA_2022,SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse,6/2614,0.0169809732966475,0.2962236452859635,0,0,3.6339235917456776,14.810643492727223,CNTFR;DBP;TEF;NR1D2;APOE;INMT,ChEA_2022
ChEA_2022,KLF4 18358816 ChIP-ChIP MESCs Mouse,4/1238,0.0181718564946561,0.3056765860351095,0,0,4.674978182271537,18.73675729885136,IFITM1;TSPAN4;APOE;PLTP,ChEA_2022
ChEA_2022,WT1 20215353 ChIP-ChIP NEPHRON PROGENITOR Mouse,4/1307,0.0217670082646393,0.3535262376774188,0,0,4.411122262235079,16.882952186381285,DBP;TEF;TSPAN4;TGFBI,ChEA_2022
ChEA_2022,GATA1 22025678 ChIP-Seq K562 Human,1/27,0.0227126314766075,0.3565883141827382,0,0,47.97355769230769,181.5719549673859,INMT,ChEA_2022
ChEA_2022,CTCF 33576154 ChIP-Seq Human HilarLN ProstateCancer,7/3649,0.0235896919942032,0.3584111267506362,0,0,3.1407742998352552,11.76830994797696,FNDC5;CNTFR;IGFBP3;TSPAN4;NR1D2;NR1D1;APOE,ChEA_2022
ChEA_2022,MAF 26560356 Chip-Seq TH2 Human,4/1627,0.044112784381147,0.3606326061602429,0,0,3.480733684060856,10.86338947069738,IFITM1;GPX3;NR1D1;PLTP,ChEA_2022
ChEA_2022,ATF3 27146783 Chip-Seq COLON Human,4/1628,0.0441978257291867,0.3606326061602429,0,0,3.478400909435392,10.849409605099202,IGFBP3;NR1D2;NR1D1;PLTP,ChEA_2022
ChEA_2022,RUNX1 22343733 ChIP-Seq Kasumi1 Human PeriphBlood AML,2/399,0.0443176900106811,0.3606326061602429,0,0,6.578001679261125,20.499496030065934,FNDC5;TGFBI,ChEA_2022
ChEA_2022,MAF 26560356 Chip-Seq TH1 Human,4/1631,0.0444535301101116,0.3606326061602429,0,0,3.471419791026429,10.807609082991863,FNDC5;IFITM1;DBP;NR1D2,ChEA_2022
ChEA_2022,CTCF 27219007 Chip-Seq Bcells Human,4/1633,0.0446244833953631,0.3606326061602429,0,0,3.4667799971667375,10.779857465235777,FNDC5;IFITM1;TSPAN4;APOE,ChEA_2022
ChEA_2022,OCT4 18692474 ChIP-Seq MEFs Mouse,4/1655,0.0465305310796554,0.3606326061602429,0,0,3.41648418208079,10.480566083359676,CNTFR;TEF;APOE;INMT,ChEA_2022
ChEA_2022,ZFP281 27345836 Chip-Seq ESCs Mouse,4/1646,0.0457451174975962,0.3606326061602429,0,0,3.436896842499766,10.601693319748636,CNTFR;DBP;NR1D1;PLTP,ChEA_2022
ChEA_2022,UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human,4/1650,0.0460932210409026,0.3606326061602429,0,0,3.427796990372932,10.547637746025403,FNDC5;DBP;APOE;PLTP,ChEA_2022
ChEA_2022,FOXP1 21924763 ChIP-Seq HESCs Human,6/3273,0.0465372511453434,0.3606326061602429,0,0,2.790884047082394,8.561042918641872,FNDC5;CNTFR;IFITM1;DBP;TSPAN4;PGF,ChEA_2022
ChEA_2022,KDM2B 26808549 Chip-Seq DND41 Human,4/1657,0.0467061337065282,0.3606326061602429,0,0,3.411978221415608,10.453891083009042,IFITM1;DBP;TEF;TSPAN4,ChEA_2022
ChEA_2022,SETDB1 19884257 ChIP-Seq MESCs Mouse,4/1634,0.0447101051827242,0.3606326061602429,0,0,3.4644643699858424,10.766016125755405,TEF;NR1D2;PLTP;PGF,ChEA_2022
ChEA_2022,MYCN 27167114 Chip-Seq NEUROBLASTOMA Human,4/1594,0.04136060420102,0.3606326061602429,0,0,3.5593613933236576,11.338083893754629,IFITM1;TEF;TSPAN4;NR1D1,ChEA_2022
ChEA_2022,SMC1 22415368 ChIP-Seq MEFs Mouse,4/1583,0.040466540554838,0.3606326061602429,0,0,3.5863009694548644,11.502270675659258,FNDC5;IGFBP3;NR1D1;APOE,ChEA_2022
